"RegionID","Date","RegionName","State","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
394752,2015-12-31,"Klamath Falls, OR","OR",393,144300,0.00417536534446764,0.0140548137737175,0.0525164113785558,0.0347876890582623,-0.0134785588506465,"2006-09","2006-Q3",176900,-0.184284906726964,"2005-06"
394472,2015-12-31,"Clearlake, CA","CA",394,206100,0.00881057268722467,0.0351582119537921,0.150753768844221,0.0509684504676056,-0.0367499018440712,"2006-08","2006-Q3",311200,-0.337724935732648,"2004-04"
394899,2015-12-31,"Nacogdoches, TX","TX",395,121100,-0.00574712643678161,-0.0273092369477912,-0.194813829787234,,,"2015-02","2015-Q1",152000,-0.203289473684211,
394562,2015-12-31,"Elizabeth City, NC","NC",396,143100,0.0028030833917309,0.010593220338983,0.00350631136044881,-0.00522078264886539,-0.0113329395626303,"2006-07","2006-Q3",172900,-0.172353961827646,"2005-06"
395016,2015-12-31,"Red Bluff, CA","CA",397,157500,-0.00505369551484523,-0.00756143667296786,0.0472074468085106,0.0800087729241854,-0.00645658962297591,"2005-10","2005-Q4",171900,-0.0837696335078534,"2005-01"
394496,2015-12-31,"Coos Bay, OR","OR",398,170100,0.00531914893617021,0.0155223880597015,0.105263157894737,0.0152441866557824,-0.00486156475575439,"2007-04","2007-Q2",193200,-0.119565217391304,"2005-10"
395199,2015-12-31,"Walla Walla, WA","WA",399,194300,0.00309757356737222,0.014621409921671,0.0728879072335726,0.0289280975009447,0.015326306277232,"2015-12","2015-Q4",194300,0,"2015-12"
394939,2015-12-31,"Oneonta, NY","NY",400,121200,0.00831946755407654,0.0288624787775891,0.100817438692098,0.0177378543087272,0.00965158196928551,"2009-04","2009-Q2",123400,-0.0178282009724473,"2008-07"
394360,2015-12-31,"Baraboo, WI","WI",401,165600,0.00302846759539673,0.00546448087431694,0.0159509202453988,0.00281660107946347,-0.000242541956191666,"2010-01","2010-Q1",181700,-0.0886075949367089,"2009-05"
395044,2015-12-31,"Rutland, VT","VT",402,150200,-0.0183006535947712,-0.0303421562298257,-0.0272020725388601,-0.0226433922173374,,"2010-09","2010-Q3",169400,-0.113341204250295,
395136,2015-12-31,"Sturgis, MI","MI",403,105600,-0.0028328611898017,0.00284900284900285,0.0242483026188167,0.0403828595087674,0.00455437914209522,"2015-11","2015-Q4",105900,-0.0028328611898017,"2015-11"
394787,2015-12-31,"Lewiston, ID","ID",404,173600,0.00404858299595142,0.0110658124635993,0.0533980582524272,0.0154364185479048,0.0162195104079501,"2009-07","2009-Q3",181300,-0.0424710424710425,"2008-10"
395092,2015-12-31,"Shelton, WA","WA",405,201900,0,0.0110165247871808,0.0259146341463415,-0.00391593041222948,-0.0100237869384668,"2007-09","2007-Q3",249800,-0.191753402722178,"2005-08"
394309,2015-12-31,"Albemarle, NC","NC",406,118200,-0.00253164556962025,-0.00337268128161889,-0.00588730025231287,-0.00202157988240337,0.00496335310306617,"2009-07","2009-Q3",128000,-0.0765625,"2006-08"
753893,2015-12-31,"Jefferson, GA","GA",407,162500,0.00308641975308642,0.0124610591900312,0.0430038510911425,0.0385195875685944,-0.000312549087683411,"2006-11","2006-Q4",167500,-0.0298507462686567,"2006-07"
394629,2015-12-31,"Georgetown, SC","SC",408,215400,0.00701262272089762,0.0160377358490566,0.0538160469667319,0.0106529513802622,-0.00310754093480592,"2007-09","2007-Q3",264100,-0.184399848542219,"2005-11"
394759,2015-12-31,"Laconia, NH","NH",409,194600,0.00205973223480947,0.00881285640228098,0.0490566037735849,0.00951545668307241,-0.0164032270183577,"2006-03","2006-Q1",231700,-0.16012084592145,"2004-05"
394365,2015-12-31,"Batavia, NY","NY",410,112900,0.0116487455197133,0.0376838235294118,0.0845341018251681,0.0310364830103613,0.0230419090746936,"2015-12","2015-Q4",112900,0,"2015-12"
394490,2015-12-31,"Columbus, MS","MS",411,122400,0.0115702479338843,0.0234113712374582,0.0860692102928128,-0.0110611727409281,0.0207247041823759,"2012-10","2012-Q4",141900,-0.137420718816068,"2008-08"
394923,2015-12-31,"Norwalk, OH","OH",412,105000,0,0.00190839694656489,0.167964404894327,0.036781047912064,-0.00501636837322517,"2006-04","2006-Q2",111500,-0.0582959641255605,"2004-07"
394362,2015-12-31,"Barre, VT","VT",413,216200,0.00464684014869888,0.0174117647058824,0.000462748727441,0.00837733674271446,-0.0097612291698248,"2005-03","2005-Q1",256800,-0.15809968847352,
394540,2015-12-31,"Dublin, GA","GA",414,92800,-0.00322234156820623,-0.0096051227321238,0.00650759219088937,0.0382252930826423,0.000436777276062283,"2015-05","2015-Q2",94800,-0.0210970464135021,"2015-03"
395063,2015-12-31,"Sanford, NC","NC",415,115300,0.00610820244328098,0.0122914837576822,0.0114035087719298,0.00636994199702778,0.00390189002374619,"2007-11","2007-Q4",118200,-0.0245346869712352,"2007-01"
394582,2015-12-31,"Fairmont, WV","WV",416,88200,-0.0145251396648045,-0.037117903930131,-0.0318331503841932,-0.0317623052544158,,"2010-12","2010-Q4",104000,-0.151923076923077,
394977,2015-12-31,"Picayune, MS","MS",417,132400,0.00227100681302044,0.0114591291061879,0.129692832764505,-0.0189623235034544,0.0151645091136041,"2011-01","2011-Q1",147000,-0.0993197278911565,"2006-09"
394634,2015-12-31,"Gloversville, NY","NY",418,101800,-0.00098135426889107,-0.010689990281827,-0.0116504854368932,-0.00840294819562037,0.00513732570287151,"2007-06","2007-Q2",114900,-0.114012184508268,"2006-06"
753920,2015-12-31,"Sonora, CA","CA",419,223400,0.00449640287769784,0.0200913242009132,0.0719769673704415,0.0305426189311653,-0.0343276430770854,"2006-04","2006-Q2",322300,-0.306856965560037,"2004-01"
394621,2015-12-31,"Gaffney, SC","SC",420,73500,0.00409836065573771,0.0208333333333333,0.0410764872521247,0.0265464379117311,0.0106990465464316,"2015-12","2015-Q4",73500,0,"2015-12"
394444,2015-12-31,"Carson City, NV","NV",421,231300,0.0100436681222707,0.0316681534344335,0.191040164778579,0.0589492884351792,-0.0296096685521433,"2006-02","2006-Q1",319400,-0.275829680651221,"2004-09"
394432,2015-12-31,"Calhoun, GA","GA",422,114800,0.00701754385964912,0.0268336314847943,0.0186335403726708,0.0460967628896283,-0.00624305200931063,"2007-06","2007-Q2",129700,-0.114880493446415,"2004-03"
395216,2015-12-31,"Waycross, GA","GA",423,86100,0.0034965034965035,-0.0069204152249135,0.00466744457409568,0.0144561550235913,-0.00046827525614479,"2009-02","2009-Q1",90300,-0.0465116279069767,"2008-11"
394721,2015-12-31,"Jasper, IN","IN",424,119900,-0.00415282392026578,-0.0115416323165705,0.0801801801801802,0.035930510630674,0.00828895756421777,"2013-12","2013-Q4",128200,-0.0647425897035881,"2013-10"
394551,2015-12-31,"Eagle Pass, TX","TX",425,109400,-0.00273473108477666,0.00829493087557604,0.0301318267419962,0.068907813931848,0.0350743867211234,"2015-11","2015-Q4",109700,-0.00273473108477666,"2015-10"
394967,2015-12-31,"Payson, AZ","AZ",426,166600,0.00603864734299517,0.0177153329260843,0.053763440860215,0.0128856907877239,-0.0073407090234805,"2006-07","2006-Q3",218100,-0.236130215497478,"2005-10"
395029,2015-12-31,"Rochelle, IL","IL",427,79500,-0.0245398773006135,-0.0798611111111111,-0.25561797752809,-0.102079257332691,,"2010-08","2010-Q3",139400,-0.429698708751793,
394625,2015-12-31,"Galesburg, IL","IL",428,76800,0.0078740157480315,0.032258064516129,0.0862800565770863,0.015585535717884,,"2009-11","2009-Q4",88200,-0.129251700680272,
395204,2015-12-31,"Warrensburg, MO","MO",429,147900,0.00271186440677966,0.00543847722637661,0.0349895031490553,0.00888658383234042,,"2015-12","2015-Q4",147900,0,"2015-12"
394344,2015-12-31,"Athens, TN","TN",430,112800,-0.00441306266548985,-0.0113935144609991,-0.0122591943957968,0.0111504173488242,0.00969269948203988,"2009-04","2009-Q2",117800,-0.0424448217317487,"2009-01"
394556,2015-12-31,"Edwards, CO","CO",431,627400,0.00673940949935815,0.017845554834523,0.105161176677823,0.042076070578867,0.00830262620745481,"2007-12","2007-Q4",704100,-0.108933390143446,"2006-08"
394592,2015-12-31,"Fernley, NV","NV",432,178500,0.00904465799886942,0.0264519838987924,0.146435452793834,0.0722452732168533,-0.0367220157217166,"2006-10","2006-Q4",260500,-0.314779270633397,"2004-06"
394819,2015-12-31,"Malone, NY","NY",433,86800,0.0023094688221709,-0.00458715596330275,0.0023094688221709,0.00517796578987784,0.016738670751534,"2012-05","2012-Q2",89200,-0.0269058295964126,"2012-03"
394547,2015-12-31,"Durango, CO","CO",434,318900,0.000941619585687382,0.00631113916061849,-0.0247706422018349,0.0248124520647379,0.0127234237921909,"2014-12","2014-Q4",327000,-0.0247706422018349,"2014-08"
394402,2015-12-31,"Boone, NC","NC",435,222900,0.00495942290351668,0.0104261106074343,0.0820388349514563,-0.00957408255145376,-0.00410989046713617,"2007-07","2007-Q3",266800,-0.164542728635682,"2005-10"
395122,2015-12-31,"St. Marys, GA","GA",436,152000,0.0113107119095143,0.0326086956521739,0.105454545454545,0.0124918653342205,-0.0052674085555624,"2006-10","2006-Q4",174200,-0.12743972445465,"2005-09"
394571,2015-12-31,"Enterprise, AL","AL",437,105900,-0.0139664804469274,-0.0185356811862836,-0.023963133640553,-0.0435030797111099,,"2010-05","2010-Q2",147500,-0.282033898305085,
394963,2015-12-31,"Paris, TX","TX",438,76100,0.00131578947368421,0.017379679144385,0.122418879056047,-0.0355538945672336,,"2010-06","2010-Q2",108500,-0.298617511520737,
394906,2015-12-31,"New Castle, IN","IN",439,68700,-0.00722543352601156,-0.025531914893617,-0.0143472022955524,0.00442495165344026,-0.0297266515512999,"2005-03","2005-Q1",95500,-0.280628272251309,"1998-09"
395097,2015-12-31,"Sidney, OH","OH",440,128600,0.00704776820673453,0.0198255352894528,0.0770519262981574,0.0452331632136826,0.00711925140925906,"2015-12","2015-Q4",128600,0,"2015-12"
394504,2015-12-31,"Cortland, NY","NY",441,110700,0.00727934485896269,0.0288104089219331,0.112562814070352,0.0149037965673493,0.0254234606994126,"2015-12","2015-Q4",110700,0,"2015-12"
394427,2015-12-31,"Burlington, IA","IA",442,99100,0.00101010101010101,0.0112244897959184,0.0333680917622523,0.0383122334456725,0.0304393459974024,"2015-12","2015-Q4",99100,0,"2015-12"
394336,2015-12-31,"Ardmore, OK","OK",443,113000,0.00266193433895297,0.0134529147982063,-0.0528080469404862,0.108877852363055,0.0628965740646739,"2015-01","2015-Q1",120200,-0.0599001663893511,"2014-10"
394918,2015-12-31,"Nogales, AZ","AZ",444,117000,-0.00170648464163823,-0.00763358778625954,-0.0151515151515152,-0.00455254117843329,-0.0242795063830018,"2007-05","2007-Q2",171900,-0.319371727748691,"2004-08"
394951,2015-12-31,"Oxford, MS","MS",445,171800,-0.00578703703703704,-0.0188463735008567,0.0312124849939976,0.00652874461371766,0.00313848477572232,"2013-06","2013-Q2",200100,-0.141429285357321,"2012-05"
394628,2015-12-31,"Gardnerville Ranchos, NV","NV",446,327100,0.00245173153539687,0.0145781637717122,0.059948152948801,0.0540088689020004,-0.0280023638501991,"2005-12","2005-Q4",436000,-0.249770642201835,"2004-05"
395144,2015-12-31,"Tahlequah, OK","OK",447,106900,-0.00372786579683131,-0.0210622710622711,0.0318532818532819,0.0541122772675366,0.0409395067150038,"2015-09","2015-Q3",109200,-0.0210622710622711,"2015-04"
394817,2015-12-31,"Madisonville, KY","KY",448,96200,-0.0123203285420945,-0.0321931589537223,0.105747126436782,,,"2016-01","2016-Q1",,,
395043,2015-12-31,"Ruston, LA","LA",449,163500,0.00677339901477833,-0.00122174709835064,0.0616883116883117,0.0107347834197185,0.0292909797534073,"2012-11","2012-Q4",170000,-0.0382352941176471,"2012-10"
394375,2015-12-31,"Bedford, IN","IN",450,81400,0,0.00246305418719212,0.0124378109452736,0.00397824600645169,-0.014288881847904,"2005-09","2005-Q3",97300,-0.163412127440904,"2004-01"
753905,2015-12-31,"Newport, OR","OR",451,206500,0.0102739726027397,0.0361264425489212,0.0978203083466241,0.00381877365152206,-0.00182093250484239,"2007-04","2007-Q2",261200,-0.209418070444104,"2005-12"
395201,2015-12-31,"Wapakoneta, OH","OH",452,119100,0.0033698399326032,0.0110356536502547,0.0392670157068063,0.0214672762670123,0.00862367964148958,"2015-12","2015-Q4",119100,0,"2015-12"
394883,2015-12-31,"Moultrie, GA","GA",453,90900,0.00110132158590308,0.0133779264214047,-0.0329787234042553,0.0196273831203027,0.0055692861957739,"2008-12","2008-Q4",96200,-0.0550935550935551,"2008-02"
395091,2015-12-31,"Shelbyville, TN","TN",454,118500,0.00594227504244482,0.0180412371134021,0.0542704626334519,0.0274379431198755,0.0149081626785861,"2015-12","2015-Q4",118500,0,"2015-12"
394947,2015-12-31,"Ottumwa, IA","IA",455,85400,-0.00466200466200466,-0.0104287369640788,-0.0436730123180291,-0.0126795201713572,0.0149192622613055,"2014-01","2014-Q1",91000,-0.0615384615384615,"2013-08"
394954,2015-12-31,"Pahrump, NV","NV",456,168600,0.00777047220561865,0.0224378411158278,0.0577164366373902,0.0701949876244052,-0.0432335719392495,"2006-10","2006-Q4",271900,-0.379919087899963,"2004-06"
394500,2015-12-31,"Cornelia, GA","GA",457,123500,0.00570032573289902,0.024896265560166,0.13720073664825,0.0258507054654407,0.00711678287686568,"2009-11","2009-Q4",126700,-0.0252565114443567,"2009-08"
394384,2015-12-31,"Big Rapids, MI","MI",458,100600,0.00700700700700701,0.0223577235772358,0.0724946695095949,0.0323739750899261,-0.00634033967543357,"2002-06","2002-Q2",133900,-0.248693054518297,"1999-02"
395087,2015-12-31,"Seymour, IN","IN",459,111300,0.00906618313689937,0.0392156862745098,0.0805825242718447,0.0390487652242459,0.0018149313076552,"2005-09","2005-Q3",111600,-0.00268817204301075,"2005-09"
394538,2015-12-31,"Douglas, GA","GA",460,87500,0.00922722029988466,0.045400238948626,-0.0112994350282486,0.0310763431352938,-0.000565772357316807,"2007-08","2007-Q3",98000,-0.107142857142857,"2005-11"
394349,2015-12-31,"Auburn, IN","IN",461,111000,0.00361663652802893,0.0118505013673655,0.0481586402266289,0.0196677921925938,-0.00204879502058497,"2005-08","2005-Q3",116800,-0.0496575342465753,"2005-03"
394779,2015-12-31,"Lawrenceburg, TN","TN",462,93100,0.00431499460625674,0.0253303964757709,0.0332963374028857,0.0382112106539714,0.0187944368466713,"2015-12","2015-Q4",93100,0,"2015-12"
394448,2015-12-31,"Cedartown, GA","GA",463,86400,0.00816802800466744,0.0152761457109283,0.0614250614250614,0.00957112281716155,-0.000463930306689786,"2007-04","2007-Q2",94500,-0.0857142857142857,"2005-12"
753913,2015-12-31,"Port Clinton, OH","OH",464,134800,-0.00148148148148148,-0.00148148148148148,-0.00443131462333826,0.0128207397019817,-0.00463783386619299,"2006-04","2006-Q2",146800,-0.0817438692098093,"2003-12"
394558,2015-12-31,"El Campo, TX","TX",465,114600,0,0.0150575730735164,0.129064039408867,0.00767810221155485,,"2014-01","2014-Q1",118000,-0.0288135593220339,"2013-09"
394876,2015-12-31,"Montrose, CO","CO",466,207500,0.00241545893719807,0.0191552062868369,0.0996290408055114,0.0462194692679925,0.00980044979662908,"2007-05","2007-Q2",208500,-0.00479616306954436,"2007-04"
394567,2015-12-31,"Ellensburg, WA","WA",467,210800,0.0163934426229508,0.049800796812749,0.105401153644468,0.0175633915982183,0.00958620287687828,"2007-07","2007-Q3",233600,-0.0976027397260274,"2006-09"
753877,2015-12-31,"Cullowhee, NC","NC",468,172800,-0.00115606936416185,-0.0108757870635375,-0.0479338842975207,-0.0246409459424262,-0.0334359430117566,"2007-05","2007-Q2",267400,-0.353777112939417,"2003-11"
395158,2015-12-31,"Tifton, GA","GA",469,119900,0.00502933780385583,0.0118143459915612,0.0389948006932409,-0.00298314896386587,0.00220030780411995,"2007-04","2007-Q2",126900,-0.0551615445232467,"2006-08"
395178,2015-12-31,"Urbana, OH","OH",470,113200,-0.00439753737906772,-0.00527240773286467,0.0649106302916275,0.0473072477555103,0.00313997240656327,"2015-10","2015-Q4",114100,-0.00788781770376862,"2015-09"
394434,2015-12-31,"Cambridge, OH","OH",471,111000,-0.0009000900090009,-0.016829052258636,0.162303664921466,0.107367605330727,0.0409134885786595,"2015-08","2015-Q3",114000,-0.0263157894736842,"2015-06"
394934,2015-12-31,"Okeechobee, FL","FL",472,97600,0.0145530145530146,0.0505920344456405,0.106575963718821,0.0119430589143967,-0.0483855530384353,"2006-06","2006-Q2",177500,-0.450140845070423,"2004-03"
394845,2015-12-31,"McMinnville, TN","TN",473,73100,0.00136986301369863,0.0152777777777778,0.0548340548340548,0.022543837598942,0.0119866547567,"2015-12","2015-Q4",73100,0,"2015-12"
394383,2015-12-31,"Berlin, NH","NH",474,115500,0.00173460537727667,0.0149384885764499,0.0804490177736202,0.00017415535713261,-0.022525650211528,"2007-03","2007-Q1",153700,-0.248536109303839,"2004-06"
394476,2015-12-31,"Clewiston, FL","FL",475,88400,0.0126002290950745,0.0196078431372549,0.169312169312169,0.0386911658501252,-0.052463891421539,"2006-10","2006-Q4",180800,-0.511061946902655,"2004-06"
395072,2015-12-31,"Scottsbluff, NE","NE",476,125000,0.00321027287319422,0.0072522159548751,0.0364842454394693,0.0560932957198688,0.03827067457962,"2015-12","2015-Q4",125000,0,"2015-12"
394801,2015-12-31,"Logansport, IN","IN",477,67800,0.00593471810089021,0.0149700598802395,0.059375,0.0223702432101529,-0.0279273626582752,"2004-10","2004-Q4",91300,-0.257393209200438,"2000-08"
395176,2015-12-31,"Union City, TN","TN",478,70400,0.00859598853868195,0.0262390670553936,0.0830769230769231,0.0499309672496191,0.0180234919066562,"2015-12","2015-Q4",70400,0,"2015-12"
394550,2015-12-31,"Dyersburg, TN","TN",479,73200,0.00411522633744856,0.0194986072423398,0.0442225392296719,0.0191610087312086,0.0104532285649719,"2015-04","2015-Q2",73500,-0.00408163265306122,"2015-04"
394507,2015-12-31,"Crawfordsville, IN","IN",480,95600,-0.00208768267223382,0.00104712041884817,0.0323974082073434,0.0164742862670741,-0.0154438894805727,"2005-06","2005-Q2",113400,-0.156966490299824,"2003-10"
394554,2015-12-31,"Easton, MD","MD",481,273200,0.00700331736085514,0.018263138278047,0.000732600732600733,-0.00818906992142976,-0.0230327621844526,"2006-08","2006-Q3",365200,-0.251916757940854,"2004-09"
395046,2015-12-31,"Safford, AZ","AZ",482,137400,0.0043859649122807,0.00585651537335286,0.045662100456621,0.0314103414284042,0.0148966077853006,"2008-06","2008-Q2",167200,-0.17822966507177,"2006-07"
394382,2015-12-31,"Bennington, VT","VT",483,172900,-0.0136908157444381,-0.0286516853932584,-0.0734190782422294,-0.0274229496070141,,"2009-07","2009-Q3",226600,-0.236981465136805,
394696,2015-12-31,"Huntington, IN","IN",484,88200,-0.00451467268623025,-0.00226244343891403,0.0173010380622837,0.0246216077205721,-0.00977115165056486,"2005-11","2005-Q4",97400,-0.0944558521560575,"2004-01"
394499,2015-12-31,"Corinth, MS","MS",485,104700,-0.0214953271028037,-0.0314523589269195,-0.0224089635854342,,,"2013-04","2013-Q2",120900,-0.133995037220844,
394341,2015-12-31,"Astoria, OR","OR",486,252700,0.00597133757961783,0.014859437751004,0.0622110130306852,0.0101854014876113,0.000674431744681181,"2007-12","2007-Q4",297800,-0.151443922095366,"2006-01"
394973,2015-12-31,"Peru, IN","IN",487,67300,-0.0146412884333821,-0.0453900709219858,-0.0768175582990398,0.0273715797332525,-0.0237655484356315,"2005-11","2005-Q4",85800,-0.215617715617716,"2001-03"
394506,2015-12-31,"Coshocton, OH","OH",488,95800,0.0105485232067511,0.0137566137566138,0.0356756756756757,0.0618697287501917,0.0206570398613186,"2015-05","2015-Q2",96100,-0.00312174817898023,"2015-04"
394366,2015-12-31,"Batesville, AR","AR",489,98500,0.00612870275791624,0.0217842323651452,0.0788608981380066,0.03810870974262,0.0306957496461677,"2015-12","2015-Q4",98500,0,"2015-12"
395191,2015-12-31,"Vidalia, GA","GA",490,102400,0.0189054726368159,0.0790305584826133,0.12035010940919,0.0306427911566032,0.0199175545348176,"2015-12","2015-Q4",102400,0,"2015-12"
753922,2015-12-31,"Summit Park, UT","UT",491,581700,0,0.00657553209897906,0.0858689565055068,0.00193659161173243,0.0369214440522709,"2009-07","2009-Q3",670900,-0.132955731107468,"2008-12"
394915,2015-12-31,"Newport, TN","TN",492,72300,0,0.0140252454417952,0.213087248322148,0.0468732205662972,0.0237035912833912,"2009-05","2009-Q2",73700,-0.0189959294436906,"2009-04"
395084,2015-12-31,"Seneca Falls, NY","NY",493,96100,-0.0113168724279835,-0.0223804679552391,-0.00927835051546392,0.00618647886764645,0.0143721184921868,"2015-06","2015-Q2",98600,-0.0253549695740365,"2014-10"
395137,2015-12-31,"Sulphur Springs, TX","TX",494,139900,-0.000714285714285714,0.0145032632342277,0.088715953307393,,,"2011-05","2011-Q2",163800,-0.145909645909646,
394835,2015-12-31,"Martin, TN","TN",495,79400,0.00761421319796954,0.00506329113924051,-0.0547619047619048,0.025193876106987,0.013679738375548,"2014-12","2014-Q4",84000,-0.0547619047619048,"2014-07"
395141,2015-12-31,"Susanville, CA","CA",496,139100,0.0220426157237326,0.0808080808080808,0.162071846282373,0.00481352472832453,-0.0336121874980765,"2006-10","2006-Q4",205200,-0.322124756335283,"2004-10"
394335,2015-12-31,"Arcadia, FL","FL",497,95700,0.00630914826498423,0.0170031880977683,0.150240384615385,0.0254773289884418,-0.0468682408345135,"2006-06","2006-Q2",167400,-0.42831541218638,"2004-08"
394525,2015-12-31,"Decatur, IN","IN",498,101100,-0.000988142292490119,-0.0250723240115718,-0.000988142292490119,0.0148856519423275,-0.00920920990496399,"2005-08","2005-Q3",111200,-0.0908273381294964,"2004-07"
394331,2015-12-31,"Angola, IN","IN",499,149500,0.0087719298245614,0.0447239692522711,0.155332302936631,0.0179138395157186,0.0119156479657725,"2014-02","2014-Q1",157100,-0.0483768300445576,"2014-01"
394473,2015-12-31,"Cleveland, MS","MS",500,110400,-0.0116383169203223,-0.0332749562171629,-0.0580204778156997,0.0311546839706116,0.0210948983999248,"2013-08","2013-Q3",125300,-0.118914604948125,"2013-01"
394413,2015-12-31,"Brenham, TX","TX",501,155600,-0.00954805856142584,-0.0170562223626027,0.074585635359116,,,"2012-05","2012-Q2",208100,-0.252282556463239,
394613,2015-12-31,"Frankfort, IN","IN",502,83000,0.00120627261761158,0.0146699266503667,0.0546378653113088,0.0135455570497924,-0.0187544144685876,"2004-08","2004-Q3",101300,-0.180651530108588,"2001-03"
394414,2015-12-31,"Brevard, NC","NC",503,215900,0.00278680910357641,0.0112412177985948,0.0795,0.0299109226093264,0.011730523099029,"2015-12","2015-Q4",215900,0,"2015-12"
395196,2015-12-31,"Wabash, IN","IN",504,86700,-0.00344827586206897,-0.0114025085518814,0.0152224824355972,0.0182602329006605,-0.0118737119859537,"2006-02","2006-Q1",97900,-0.114402451481103,"2003-11"
394815,2015-12-31,"Madison, IN","IN",505,105700,0,0.00284629981024668,0.0644511581067472,0.0205030878439185,-0.00334354808288639,"2005-09","2005-Q3",110300,-0.0417044424297371,"2004-12"
394962,2015-12-31,"Paris, TN","TN",506,86100,0.00232828870779977,0.0141342756183746,-0.0193621867881549,0.0173400842018077,0.0105657020028236,"2014-07","2014-Q3",90700,-0.0507166482910695,"2014-01"
394376,2015-12-31,"Beeville, TX","TX",507,116600,0.00430663221360896,0.00344234079173838,0.0707070707070707,0.0591027592165383,,"2015-12","2015-Q4",116600,0,"2015-12"
753878,2015-12-31,"Dayton, TN","TN",508,117200,-0.000852514919011083,-0.0109704641350211,0.0164787510841284,0.00779315058993069,0.013369228745407,"2015-09","2015-Q3",118500,-0.0109704641350211,"2015-07"
395207,2015-12-31,"Washington, IN","IN",509,100400,-0.0271317829457364,-0.0616822429906542,0.0502092050209205,0.0418281356483057,0.010323725122471,"2015-09","2015-Q3",107000,-0.0616822429906542,"2015-04"
394730,2015-12-31,"Juneau, AK","AK",510,318900,0.00125588697017268,0.000313676286072773,0.0159286396941701,0.0228758070796145,0.00456537853297578,"2007-06","2007-Q2",339200,-0.0598466981132075,"2007-01"
394786,2015-12-31,"Lewisburg, TN","TN",511,108900,0.00740055504162812,0.0168067226890756,0.0977822580645161,0.0511062261857722,0.0260848844868031,"2015-12","2015-Q4",108900,0,"2015-12"
394795,2015-12-31,"Lincoln, IL","IL",512,90400,0.00444444444444444,0.0134529147982063,0.0573099415204678,,,"2016-01","2016-Q1",,,
394725,2015-12-31,"Jesup, GA","GA",513,114300,0.00704845814977974,0.0115044247787611,0.0457456541628545,0.0413958187827268,0.0229234121021011,"2015-12","2015-Q4",114300,0,"2015-12"
394921,2015-12-31,"North Vernon, IN","IN",514,98100,-0.00708502024291498,-0.0219341974077767,0.0514469453376206,0.0233672511029051,-0.0131637404981696,"2005-11","2005-Q4",113100,-0.13262599469496,"2004-09"
394606,2015-12-31,"Fort Morgan, CO","CO",515,130700,0.00384024577572965,0.00693374422187982,0.104818258664412,0.0400156054603875,0.0139310013592839,"2015-12","2015-Q4",130700,0,"2015-12"
394864,2015-12-31,"Mineral Wells, TX","TX",516,110400,-0.00808625336927224,-0.0358078602620087,0.00272479564032698,,,"2012-02","2012-Q1",147200,-0.25,
394356,2015-12-31,"Bainbridge, GA","GA",517,105100,0.000952380952380952,0.00960614793467819,0.152412280701754,0.0196306619450815,0.00181380508998341,"2016-01","2016-Q1",,,
395214,2015-12-31,"Wauchula, FL","FL",518,69000,0.00583090379008746,0.0147058823529412,0.183533447684391,0.0135796330623668,-0.0298246824401565,"2007-12","2007-Q4",107200,-0.35634328358209,"2004-10"
395154,2015-12-31,"Thomaston, GA","GA",519,71800,-0.00139082058414465,0.00701262272089762,0.0242510699001427,-0.00432098265141911,-0.00505493158990489,"2010-06","2010-Q2",82800,-0.132850241545894,"2004-10"
394401,2015-12-31,"Boone, IA","IA",520,136600,0.00811808118081181,0.0178837555886736,0.126133553173949,0.0449905844596707,,"2009-11","2009-Q4",137400,-0.00582241630276565,"2009-11"
394758,2015-12-31,"La Grande, OR","OR",521,162000,0,0.00123609394313968,0.0792804796802132,0.0367038312758903,0.0273257133488822,"2015-10","2015-Q4",162100,-0.000616903146206046,"2015-10"
394649,2015-12-31,"Greensburg, IN","IN",522,113100,-0.00615114235500879,-0.0182291666666667,0.0272479564032698,0.00557388005222648,-0.000616823543109768,"2015-08","2015-Q3",115800,-0.0233160621761658,"2015-07"
394854,2015-12-31,"Mexico, MO","MO",523,93800,0.00428265524625268,0.0376106194690266,0.0503919372900336,0.000426985638153576,0.00686182095628096,"2011-03","2011-Q1",95900,-0.0218978102189781,"2011-02"
394869,2015-12-31,"Moberly, MO","MO",524,97700,0.00102459016393443,0.0382571732199787,0.14002333722287,0.0405247372901905,0.0251654453222072,"2014-02","2014-Q1",103700,-0.0578592092574735,"2013-10"
753923,2015-12-31,"The Dalles, OR","OR",525,177600,0.00909090909090909,0.0242214532871972,0.13482428115016,-0.000786429464330163,-0.0143412979570821,"2007-08","2007-Q3",251700,-0.294398092967819,"2005-05"
394584,2015-12-31,"Fallon, NV","NV",526,166200,0.00422960725075529,0.0208845208845209,0.167955024595924,0.0489708153637869,-0.0267360481253449,"2006-07","2006-Q3",217600,-0.236213235294118,"2005-01"
394494,2015-12-31,"Connersville, IN","IN",527,66000,-0.00900900900900901,-0.00900900900900901,-0.0364963503649635,0.0265333761765729,-0.0298907587837771,"2005-02","2005-Q1",93400,-0.293361884368308,"2000-02"
753921,2015-12-31,"Steamboat Springs, CO","CO",528,376000,0.00723278864184302,0.0184182015167931,0.0576652601969058,0.025432738800413,0.00282642655941578,"2008-03","2008-Q1",558700,-0.327009128333632,"2006-06"
